transaction_id,user_id,asset_id,date_key,timestamp,transaction_type,side,quantity,price,gross_value,fee,net_value,status,payment_method,device_type,is_injected_anomaly,injected_typology
TX_7A6A599338B5,USR_07935,BTC,20260907,2026-09-07 13:03:09+05:30,TRADE,SELL,0.00073795,7720446.1699,5697.3,8.55,5688.75,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_3A3C69DFDF94,USR_05009,BTC,20260907,2026-09-07 13:23:00+05:30,TRADE,SELL,0.00670048,7905322.1834,52969.49,79.45,52890.04,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_84725B7001AA,USR_09103,ETH,20260907,2026-09-07 13:34:28+05:30,DEPOSIT,,0.01712853,308351.6982,5281.61,0.0,5281.61,COMPLETED,IMPS,WEB_PORTAL,False,
TX_FF6107AB1277,USR_05362,BTC,20260907,2026-09-07 14:41:58+05:30,TRADE,SELL,0.00604245,8152130.789,49258.88,73.89,49184.99,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_6D12067718C9,USR_08480,SOL,20260907,2026-09-07 15:08:08+05:30,WITHDRAWAL,,3.59267522,16238.2922,58338.91,25.0,58313.91,COMPLETED,ON_CHAIN_TRANSFER,WEB_PORTAL,False,
TX_0DC4F213C0D7,USR_02318,ETH,20260907,2026-09-07 15:45:32+05:30,TRADE,SELL,1.63697643,334756.903,547989.16,438.39,547550.77,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_9E96239E9C3F,USR_06549,BTC,20260907,2026-09-07 17:01:45+05:30,DEPOSIT,,0.00232082,8017529.1612,18607.23,0.0,18607.23,COMPLETED,NEFT,MOBILE_APP,False,
TX_A0791288403A,USR_04009,USDT,20260907,2026-09-07 17:03:50+05:30,TRADE,SELL,387.6326011,89.2338,34589.93,51.88,34538.05,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_D3D0A0449A5A,USR_06170,ETH,20260907,2026-09-07 17:41:27+05:30,TRADE,SELL,0.07296397,301147.8056,21972.94,32.96,21939.98,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_0658109D82F1,USR_04941,ETH,20260907,2026-09-07 18:32:46+05:30,TRADE,SELL,0.18880337,308207.9488,58190.7,87.29,58103.41,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_F3D411CDD898,USR_06718,USDT,20260907,2026-09-07 19:45:48+05:30,TRADE,BUY,62.72557212,89.273,5599.7,8.4,5608.1,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_935A5989383E,USR_08875,ETH,20260907,2026-09-07 21:11:05+05:30,TRADE,BUY,0.10609958,297457.1713,31560.08,47.34,31607.42,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_5E7AABA8A076,USR_04986,BTC,20260907,2026-09-07 21:23:43+05:30,TRADE,SELL,0.0750928,8048825.0443,604408.78,483.53,603925.25,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_42CCDF92C57B,USR_01415,BTC,20260907,2026-09-07 23:24:41+05:30,TRADE,SELL,0.00340409,7604144.4282,25885.18,38.83,25846.35,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_6ECDFB83B37B,USR_06177,USDT,20260907,2026-09-07 23:31:15+05:30,TRADE,BUY,5265.57940641,89.7056,472351.96,377.88,472729.84,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_35EF5EC16F88,USR_00379,ETH,20260907,2026-09-07 23:57:04+05:30,TRADE,BUY,0.21991967,292667.2756,64363.29,96.54,64459.83,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_ANO_VEL_409D0308,USR_05504,USDT,20260907,2026-09-08 00:05:13+05:30,TRADE,BUY,100.0,89.5,8950.0,13.42,8963.42,COMPLETED,INTERNAL_MATCH,API_KEY,True,VELOCITY_BURST
TX_ANO_VEL_375B6ACC,USR_05504,USDT,20260907,2026-09-08 00:15:13+05:30,TRADE,BUY,100.0,89.5,8950.0,13.42,8963.42,COMPLETED,INTERNAL_MATCH,API_KEY,True,VELOCITY_BURST
TX_4B00D4D4BDA7,USR_01761,USDT,20260907,2026-09-08 01:02:06+05:30,TRADE,SELL,505.21246547,89.6428,45288.66,67.93,45220.73,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_64DCD381163E,USR_07951,ETH,20260907,2026-09-08 01:45:17+05:30,WITHDRAWAL,,0.0200234,300660.6914,6020.25,25.0,5995.25,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_FD5BA7DBE735,USR_02008,USDT,20260907,2026-09-08 02:51:36+05:30,WITHDRAWAL,,467.0442464,89.2615,41689.07,10.0,41679.07,FAILED,IMPS,WEB_PORTAL,False,
TX_1C4F89CF5CDA,USR_04327,USDT,20260907,2026-09-08 03:06:41+05:30,DEPOSIT,,397.17587753,89.5464,35565.67,0.0,35565.67,COMPLETED,IMPS,WEB_PORTAL,False,
TX_F723240485D0,USR_06567,USDT,20260907,2026-09-08 03:14:22+05:30,WITHDRAWAL,,75.39136784,89.2894,6731.65,10.0,6721.65,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_15B9B2E329FC,USR_05855,BTC,20260907,2026-09-08 03:15:18+05:30,DEPOSIT,,0.00275309,7827131.3941,21548.79,0.0,21548.79,COMPLETED,UPI,MOBILE_APP,False,
TX_A358E6802531,USR_03146,SOL,20260907,2026-09-08 03:57:41+05:30,TRADE,SELL,20.34720862,17314.6222,352304.23,281.84,352022.39,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_6D8BDA862873,USR_02574,USDT,20260907,2026-09-08 03:59:25+05:30,TRADE,BUY,244.22396723,89.5381,21867.35,32.8,21900.15,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_E295708A2A56,USR_00709,BTC,20260907,2026-09-08 04:00:23+05:30,TRADE,SELL,0.0056429,7838727.5753,44233.17,66.35,44166.82,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_1D6983D1FB50,USR_09292,ETH,20260907,2026-09-08 04:51:48+05:30,WITHDRAWAL,,0.19266076,298711.1181,57549.91,25.0,57524.91,COMPLETED,NEFT,API_KEY,False,
TX_C50427AA0979,USR_02605,ETH,20260908,2026-09-08 05:58:19+05:30,DEPOSIT,,0.09033291,309470.495,27955.37,0.0,27955.37,COMPLETED,UPI,API_KEY,False,
TX_F70ACC047DA0,USR_03091,ETH,20260908,2026-09-08 07:03:38+05:30,TRADE,BUY,0.16730643,308243.1954,51571.07,77.36,51648.43,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_CDB865A0E091,USR_05330,ETH,20260908,2026-09-08 08:18:17+05:30,DEPOSIT,,0.01394282,290977.0406,4057.04,0.0,4057.04,COMPLETED,UPI,MOBILE_APP,False,
TX_47EA071A206C,USR_04675,USDT,20260908,2026-09-08 08:26:24+05:30,TRADE,SELL,52.63115559,89.5101,4711.02,7.07,4703.95,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_4A9EB7AF3317,USR_09472,USDT,20260908,2026-09-08 08:41:39+05:30,TRADE,BUY,460.62199112,89.1942,41084.81,61.63,41146.44,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_1F2BD72A7D4A,USR_07439,ETH,20260908,2026-09-08 09:28:16+05:30,WITHDRAWAL,,0.01722112,312651.0676,5384.2,25.0,5359.2,COMPLETED,ON_CHAIN_TRANSFER,WEB_PORTAL,False,
TX_AC22207DEEF1,USR_01800,BTC,20260908,2026-09-08 11:13:58+05:30,TRADE,BUY,0.00029339,7716830.9672,2264.06,3.4,2267.46,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_008BE0E5E6CE,USR_06610,BTC,20260908,2026-09-08 11:19:14+05:30,WITHDRAWAL,,0.00389219,7831925.4739,30483.37,25.0,30458.37,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_35269367CA1C,USR_00522,POL,20260908,2026-09-08 11:57:16+05:30,WITHDRAWAL,,1360.07130748,48.6064,66108.17,25.0,66083.17,COMPLETED,ON_CHAIN_TRANSFER,WEB_PORTAL,False,
TX_BEC630EF3246,USR_08405,ETH,20260908,2026-09-08 12:20:52+05:30,TRADE,BUY,0.22485449,309577.6314,69609.92,104.41,69714.33,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_29A0FC52FAFE,USR_01640,USDT,20260908,2026-09-08 13:39:56+05:30,WITHDRAWAL,,58.22741103,89.4917,5210.87,10.0,5200.87,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_99C4A5EF1896,USR_09669,USDT,20260908,2026-09-08 15:13:22+05:30,DEPOSIT,,644.75178888,89.1761,57496.45,0.0,57496.45,COMPLETED,IMPS,MOBILE_APP,False,
TX_CA0ADAD309EB,USR_08383,ETH,20260908,2026-09-08 15:18:27+05:30,TRADE,BUY,2.1866699,293393.1361,641553.94,513.24,642067.18,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_FB215E4153DF,USR_08738,ETH,20260908,2026-09-08 15:29:46+05:30,TRADE,SELL,0.00653319,291745.8706,1906.03,2.86,1903.17,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_B2A5B0AB0AC8,USR_00095,ETH,20260908,2026-09-08 16:18:11+05:30,TRADE,SELL,0.09921108,297860.0658,29551.02,44.33,29506.69,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_347FEB84B47B,USR_04804,SOL,20260908,2026-09-08 16:48:22+05:30,TRADE,BUY,2.3982506,16663.4504,39963.13,59.94,40023.07,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_314E0F20728F,USR_02859,USDT,20260908,2026-09-08 17:03:07+05:30,DEPOSIT,,48.8695012,89.3809,4368.0,0.0,4368.0,COMPLETED,UPI,MOBILE_APP,False,
TX_23BCAE2490DC,USR_01012,BTC,20260908,2026-09-08 17:15:09+05:30,TRADE,BUY,0.00586946,7740528.6465,45432.73,68.15,45500.88,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_375ABBDBD8BA,USR_09597,USDT,20260908,2026-09-08 18:11:49+05:30,DEPOSIT,,318.69684655,89.6226,28562.44,0.0,28562.44,COMPLETED,IMPS,MOBILE_APP,False,
TX_9143278A58A1,USR_08895,XRP,20260908,2026-09-08 19:32:41+05:30,TRADE,SELL,1335.00678535,49.9606,66697.74,100.05,66597.69,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_4F2BFC71009D,USR_06224,BTC,20260908,2026-09-08 20:15:21+05:30,DEPOSIT,,0.0105009,7925840.7347,83228.45,0.0,83228.45,FAILED,IMPS,MOBILE_APP,False,
TX_40CEBA660555,USR_01750,BTC,20260908,2026-09-08 20:37:37+05:30,WITHDRAWAL,,0.00024755,8101733.5216,2005.61,25.0,1980.61,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_E11C0F156384,USR_04457,POL,20260908,2026-09-08 21:11:54+05:30,WITHDRAWAL,,120.17833973,46.4731,5585.06,25.0,5560.06,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_9378E32849F4,USR_08434,XRP,20260908,2026-09-08 21:50:03+05:30,TRADE,SELL,725.00316904,52.0662,37748.16,56.62,37691.54,CANCELLED,INTERNAL_MATCH,MOBILE_APP,False,
TX_2C61AB08EA55,USR_02993,POL,20260908,2026-09-08 22:33:42+05:30,TRADE,BUY,116.15633835,47.5021,5517.67,8.28,5525.95,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_8135856C07E0,USR_01968,USDT,20260908,2026-09-08 23:33:24+05:30,DEPOSIT,,2746.16734208,89.5997,246055.77,0.0,246055.77,COMPLETED,IMPS,WEB_PORTAL,False,
TX_1C2122AC1115,USR_07802,USDT,20260908,2026-09-09 00:17:39+05:30,TRADE,BUY,318.72066324,89.4995,28525.34,42.79,28568.13,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_DF589DB7D657,USR_00155,ETH,20260908,2026-09-09 00:20:46+05:30,WITHDRAWAL,,0.15804294,296540.9836,46866.21,25.0,46841.21,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_33A5EE976263,USR_09583,ETH,20260908,2026-09-09 01:05:33+05:30,TRADE,BUY,0.11397844,305612.548,34833.24,52.25,34885.49,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_3DD67D3BF08A,USR_07242,USDT,20260908,2026-09-09 05:01:52+05:30,TRADE,BUY,424.95929839,89.5542,38056.89,57.09,38113.98,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_589C207C9908,USR_06682,BTC,20260908,2026-09-09 05:13:10+05:30,DEPOSIT,,0.00028831,7912738.3199,2281.35,0.0,2281.35,COMPLETED,UPI,MOBILE_APP,False,
TX_AFEEB4DCB87D,USR_07061,ETH,20260909,2026-09-09 05:40:41+05:30,TRADE,BUY,0.1497174,306414.7616,45875.62,68.81,45944.43,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_759ECCAB3924,USR_04554,ETH,20260909,2026-09-09 05:56:16+05:30,WITHDRAWAL,,0.00084589,295548.1377,250.0,25.0,225.0,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_01CE2B2F8DA8,USR_07514,ETH,20260909,2026-09-09 06:58:28+05:30,DEPOSIT,,0.12964136,317978.8431,41223.21,0.0,41223.21,COMPLETED,NEFT,MOBILE_APP,False,
TX_749DBB07E5E1,USR_03462,SOL,20260909,2026-09-09 07:02:22+05:30,WITHDRAWAL,,0.58589898,16254.3891,9523.43,25.0,9498.43,COMPLETED,NEFT,WEB_PORTAL,False,
TX_FC03A2165BDB,USR_08341,BTC,20260909,2026-09-09 07:18:29+05:30,TRADE,BUY,0.00897648,8012573.5211,71924.68,107.89,72032.57,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_D3B1F71FE93C,USR_00696,USDT,20260909,2026-09-09 08:50:05+05:30,TRADE,BUY,13.42825084,89.3899,1200.35,1.8,1202.15,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_AE8AC5799A23,USR_08909,ETH,20260909,2026-09-09 10:24:37+05:30,DEPOSIT,,0.17045538,311245.9093,53053.54,0.0,53053.54,COMPLETED,UPI,MOBILE_APP,False,
TX_C4D7322ED616,USR_04746,POL,20260909,2026-09-09 10:36:14+05:30,TRADE,SELL,113.42323753,46.9611,5326.48,7.99,5318.49,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_C25EEA804C0A,USR_07796,BTC,20260909,2026-09-09 12:06:12+05:30,TRADE,SELL,0.00689866,7887810.4192,54415.32,81.62,54333.7,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_91362E0739C0,USR_05588,BTC,20260909,2026-09-09 12:36:37+05:30,DEPOSIT,,0.00015074,7872729.9726,1186.73,0.0,1186.73,COMPLETED,IMPS,MOBILE_APP,False,
TX_6F902682C1C6,USR_08130,BTC,20260909,2026-09-09 13:41:12+05:30,TRADE,BUY,3.221e-05,7760447.1513,250.0,0.38,250.38,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_155F743CC123,USR_04328,POL,20260909,2026-09-09 14:33:26+05:30,WITHDRAWAL,,942.30059005,46.5724,43885.2,25.0,43860.2,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_B93FB0AAFE04,USR_04276,BTC,20260909,2026-09-09 17:32:30+05:30,TRADE,SELL,0.00352029,7345584.4667,25858.59,38.79,25819.8,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_DA87E7475627,USR_07826,SOL,20260909,2026-09-09 18:58:34+05:30,WITHDRAWAL,,2.3829211,17500.7053,41702.8,25.0,41677.8,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_896D9BDDB56B,USR_08581,USDT,20260909,2026-09-09 19:02:29+05:30,TRADE,SELL,447.01834837,89.4957,40006.22,60.01,39946.21,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_EB09DD1C0274,USR_08403,ETH,20260909,2026-09-09 19:35:20+05:30,WITHDRAWAL,,0.13817785,289982.2974,40069.13,25.0,40044.13,COMPLETED,NEFT,MOBILE_APP,False,
TX_2DCAEF32AB95,USR_09427,USDT,20260909,2026-09-09 19:39:57+05:30,TRADE,SELL,457.41364146,89.5916,40980.42,61.47,40918.95,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_B2368C983FB8,USR_00481,ETH,20260909,2026-09-09 19:56:00+05:30,DEPOSIT,,0.20083749,300058.3676,60262.97,0.0,60262.97,COMPLETED,UPI,MOBILE_APP,False,
TX_F93E9C2C8F7B,USR_09817,BTC,20260909,2026-09-09 21:12:35+05:30,TRADE,BUY,0.09686552,7534982.0331,729879.96,583.9,730463.86,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_E9BA8084E417,USR_09655,SOL,20260909,2026-09-09 21:23:44+05:30,TRADE,BUY,1.46236969,15874.0708,23213.76,34.82,23248.58,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_4EEB1EE6F570,USR_02264,BTC,20260909,2026-09-09 21:48:43+05:30,WITHDRAWAL,,0.00537278,7926049.3697,42584.9,25.0,42559.9,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_CC8F8A9368BC,USR_01400,USDT,20260909,2026-09-09 22:58:31+05:30,TRADE,SELL,392.71590915,89.3605,35093.29,52.64,35040.65,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_6D301D254901,USR_08217,SOL,20260909,2026-09-10 00:02:44+05:30,TRADE,BUY,1.69833025,15821.593,26870.29,40.31,26910.6,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_8A1FEFADB040,USR_00122,BTC,20260909,2026-09-10 00:36:45+05:30,TRADE,SELL,0.00626351,7653516.1934,47937.85,71.91,47865.94,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_8C7AB8D0913D,USR_03290,USDT,20260909,2026-09-10 01:32:30+05:30,TRADE,SELL,581.3507434,89.5344,52050.89,78.08,51972.81,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_B758F918955D,USR_05892,BTC,20260909,2026-09-10 01:33:22+05:30,TRADE,SELL,0.00362333,8002966.9969,28997.39,43.5,28953.89,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_04F7E92103F5,USR_06779,BTC,20260909,2026-09-10 01:56:22+05:30,TRADE,SELL,0.00039758,7801546.1317,3101.7,4.65,3097.05,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_EDB5465492FB,USR_03899,ETH,20260909,2026-09-10 02:52:24+05:30,WITHDRAWAL,,0.10470732,294653.4262,30852.37,25.0,30827.37,COMPLETED,ON_CHAIN_TRANSFER,WEB_PORTAL,False,
TX_909F392AD10C,USR_05352,SOL,20260909,2026-09-10 03:41:16+05:30,WITHDRAWAL,,10.66955044,15941.7176,170090.96,25.0,170065.96,COMPLETED,ON_CHAIN_TRANSFER,API_KEY,False,
TX_4DEA71C424A5,USR_03496,BTC,20260910,2026-09-10 06:20:04+05:30,TRADE,SELL,0.00467697,7847865.9185,36704.23,55.06,36649.17,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_D9E6616E00EA,USR_08884,XRP,20260910,2026-09-10 06:48:31+05:30,TRADE,SELL,119.49135768,53.0471,6338.67,9.51,6329.16,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_803CBE33D0AD,USR_03050,USDT,20260910,2026-09-10 08:45:03+05:30,TRADE,SELL,288.90396934,89.6672,25905.21,38.86,25866.35,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_0F73D0F1FD3C,USR_04157,USDT,20260910,2026-09-10 09:27:53+05:30,TRADE,SELL,356.23763259,89.7015,31955.05,47.93,31907.12,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_329E761FA1A7,USR_09718,BTC,20260910,2026-09-10 09:52:47+05:30,WITHDRAWAL,,0.00117526,7728526.8507,9083.02,25.0,9058.02,COMPLETED,NEFT,MOBILE_APP,False,
TX_DF67A6646E6D,USR_08725,BTC,20260910,2026-09-10 09:58:45+05:30,TRADE,BUY,0.01077576,7701182.3795,82986.1,124.48,83110.58,FAILED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_4809E1E463FE,USR_00150,ETH,20260910,2026-09-10 10:08:58+05:30,TRADE,BUY,0.09950446,303642.0594,30213.74,45.32,30259.06,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_63D6FBAE6186,USR_03711,BTC,20260910,2026-09-10 12:03:20+05:30,TRADE,BUY,0.00665678,7874769.8311,52420.58,78.63,52499.21,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_E15A521FA6C8,USR_01874,BTC,20260910,2026-09-10 12:27:38+05:30,WITHDRAWAL,,0.01003009,7271517.104,72933.98,25.0,72908.98,COMPLETED,IMPS,API_KEY,False,
TX_09C09A60120F,USR_03246,ETH,20260910,2026-09-10 12:27:46+05:30,DEPOSIT,,0.22541658,305632.6173,68894.66,0.0,68894.66,COMPLETED,NEFT,MOBILE_APP,False,
TX_CB7D1CA35659,USR_03413,USDT,20260910,2026-09-10 12:43:00+05:30,TRADE,BUY,74.09605495,89.4717,6629.5,9.94,6639.44,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_4FE655513D59,USR_01716,XRP,20260910,2026-09-10 13:07:18+05:30,WITHDRAWAL,,455.59841535,53.7152,24472.56,25.0,24447.56,COMPLETED,NEFT,MOBILE_APP,False,
TX_07D8C663B7B1,USR_08484,SOL,20260910,2026-09-10 13:26:55+05:30,TRADE,SELL,0.2007302,16466.8796,3305.4,4.96,3300.44,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_703C33DA4CB2,USR_06350,BTC,20260910,2026-09-10 13:39:03+05:30,TRADE,BUY,0.05549439,7638582.9167,423898.53,339.12,424237.65,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_5B44F362C8BA,USR_04438,POL,20260910,2026-09-10 14:31:37+05:30,TRADE,BUY,84.69189329,47.9282,4059.13,6.09,4065.22,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_DF3B13F880BE,USR_08634,BTC,20260910,2026-09-10 16:18:33+05:30,TRADE,SELL,0.00310687,7557764.3406,23480.99,35.22,23445.77,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_5CD897A2647D,USR_08530,ETH,20260910,2026-09-10 16:19:32+05:30,TRADE,SELL,0.02309999,314976.7035,7275.96,10.91,7265.05,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_B08E950F0C6A,USR_07121,SOL,20260910,2026-09-10 17:36:36+05:30,TRADE,BUY,0.32689557,15920.4362,5204.32,7.81,5212.13,COMPLETED,INTERNAL_MATCH,WEB_PORTAL,False,
TX_02F1E4A6CC06,USR_00964,ETH,20260910,2026-09-10 20:44:48+05:30,TRADE,BUY,0.0231423,299735.9365,6936.58,10.4,6946.98,CANCELLED,INTERNAL_MATCH,MOBILE_APP,False,
TX_2C4F99ACDCC8,USR_08266,XRP,20260910,2026-09-10 23:25:05+05:30,TRADE,BUY,1477.17965286,53.8572,79556.76,119.34,79676.1,CANCELLED,INTERNAL_MATCH,MOBILE_APP,False,
TX_322A4FA766E7,USR_07815,ETH,20260910,2026-09-10 23:55:11+05:30,TRADE,BUY,0.03279285,299545.1809,9822.94,14.73,9837.67,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_274FC21C881D,USR_06065,BTC,20260910,2026-09-11 00:16:30+05:30,WITHDRAWAL,,0.00402681,7714162.6148,31063.5,25.0,31038.5,COMPLETED,ON_CHAIN_TRANSFER,MOBILE_APP,False,
TX_D2DD7C97F9FE,USR_08614,SOL,20260910,2026-09-11 03:05:46+05:30,DEPOSIT,,0.91481605,15755.2877,14413.19,0.0,14413.19,COMPLETED,NEFT,WEB_PORTAL,False,
TX_E54AADAFA06F,USR_04133,ETH,20260910,2026-09-11 04:27:58+05:30,TRADE,SELL,0.1371815,314237.624,43107.59,64.66,43042.93,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_249389AE39F8,USR_07889,SOL,20260910,2026-09-11 05:02:18+05:30,WITHDRAWAL,,2.53586676,17273.7467,43803.92,25.0,43778.92,COMPLETED,ON_CHAIN_TRANSFER,WEB_PORTAL,False,
TX_E2D72D84A896,USR_06989,ETH,20260911,2026-09-11 05:42:17+05:30,TRADE,BUY,1.3646575,311443.9932,425014.38,340.01,425354.39,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_0627F94DC4EE,USR_05876,USDT,20260911,2026-09-11 05:42:40+05:30,TRADE,BUY,478.50748565,89.6782,42911.69,64.37,42976.06,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_F8334C412755,USR_04779,SOL,20260911,2026-09-11 06:37:06+05:30,TRADE,SELL,0.69811914,16840.4351,11756.63,17.63,11739.0,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_D8B1BABF9B12,USR_02018,ETH,20260911,2026-09-11 07:42:44+05:30,TRADE,SELL,0.1748444,316804.768,55391.54,83.09,55308.45,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_11DD4175A5DA,USR_06638,USDT,20260911,2026-09-11 08:13:03+05:30,DEPOSIT,,736.03774725,89.3946,65797.8,0.0,65797.8,COMPLETED,UPI,MOBILE_APP,False,
TX_111BC6109A73,USR_08137,BTC,20260911,2026-09-11 08:14:16+05:30,TRADE,BUY,0.00766906,7889502.4201,60505.05,90.76,60595.81,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_87C0AADFFF45,USR_07707,BTC,20260911,2026-09-11 09:26:14+05:30,TRADE,SELL,0.00169762,7667557.9355,13016.63,19.52,12997.11,COMPLETED,INTERNAL_MATCH,API_KEY,False,
TX_9786AC9797C3,USR_07818,ETH,20260911,2026-09-11 10:59:26+05:30,TRADE,SELL,0.19219069,318413.9225,61196.19,91.79,61104.4,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_CF4EA06A64FE,USR_02600,USDT,20260911,2026-09-11 14:49:01+05:30,TRADE,SELL,352.31100933,89.515,31537.12,47.31,31489.81,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_42A39DB01CB7,USR_02109,BTC,20260911,2026-09-11 15:31:54+05:30,DEPOSIT,,0.00106381,7744498.0267,8238.65,0.0,8238.65,COMPLETED,IMPS,MOBILE_APP,False,
TX_3C31E1736447,USR_02226,SOL,20260911,2026-09-11 15:33:49+05:30,TRADE,SELL,0.20746945,17056.68,3538.74,5.31,3533.43,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_1419AE592C07,USR_01845,USDT,20260911,2026-09-11 16:03:50+05:30,TRADE,SELL,47.46407184,89.4702,4246.62,6.37,4240.25,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_76F677FDD940,USR_02659,ETH,20260911,2026-09-11 16:28:26+05:30,TRADE,SELL,0.19662491,316150.5347,62163.07,93.24,62069.83,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
TX_A21A4672BE4F,USR_03435,BTC,20260911,2026-09-11 16:58:51+05:30,TRADE,SELL,0.00088483,7636375.8466,6756.91,10.14,6746.77,COMPLETED,INTERNAL_MATCH,MOBILE_APP,False,
