anomaly_id,transaction_id,user_id,timestamp,anomaly_type,severity,likelihood,exposure_inr,reason
ANO_GT_000331,TX_ANO_FAL_642D373F,USR_04088,2026-09-01 16:15:53+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/5
ANO_GT_000332,TX_ANO_SPK_5E870DE1,USR_03289,2026-09-14 03:56:14+00:00,BASELINE_SPIKE,4,5,41693.13,"Synthetic injection: extreme baseline value spike (₹41,693.13)"
ANO_GT_000333,TX_ANO_SPK_78C52D9C,USR_06904,2026-08-16 11:29:30+00:00,BASELINE_SPIKE,4,5,34440.33,"Synthetic injection: extreme baseline value spike (₹34,440.33)"
ANO_GT_000334,TX_ANO_FAL_07D8033A,USR_07911,2026-08-16 08:37:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/5
ANO_GT_000335,TX_ANO_FAL_6A3E5E45,USR_07911,2026-08-16 08:40:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/5
ANO_GT_000336,TX_ANO_FAL_960AFEF4,USR_07911,2026-08-16 08:43:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/5
ANO_GT_000337,TX_ANO_FAL_05CC71CD,USR_07911,2026-08-16 08:46:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/5
ANO_GT_000338,TX_ANO_FAL_76D73BCA,USR_07911,2026-08-16 08:49:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/5
ANO_GT_000339,TX_ANO_SPK_4F871527,USR_09606,2026-09-13 01:32:10+00:00,BASELINE_SPIKE,4,5,34115.8,"Synthetic injection: extreme baseline value spike (₹34,115.80)"
ANO_GT_000340,TX_ANO_WTH_9D3B9D14,USR_08251,2026-08-04 20:09:12+00:00,RAPID_PASS_THROUGH,5,5,279999.77,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹279,999.77)"
ANO_GT_000341,TX_ANO_WTH_90C67B19,USR_02782,2026-09-10 15:01:28+00:00,RAPID_PASS_THROUGH,5,5,460412.91,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹460,412.91)"
ANO_GT_000342,TX_ANO_VEL_2BF656AD,USR_08234,2026-08-05 17:49:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000343,TX_ANO_VEL_FF4A58AD,USR_08234,2026-08-05 17:51:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000344,TX_ANO_VEL_4550546F,USR_08234,2026-08-05 17:53:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000345,TX_ANO_VEL_88C5F212,USR_08234,2026-08-05 17:55:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000346,TX_ANO_VEL_98F48F7B,USR_08234,2026-08-05 17:57:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000347,TX_ANO_VEL_7E2BA720,USR_08234,2026-08-05 17:59:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000348,TX_ANO_VEL_64A460AC,USR_08234,2026-08-05 18:01:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000349,TX_ANO_VEL_F600B1C4,USR_08234,2026-08-05 18:03:07+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000350,TX_ANO_SPK_8CC14AAD,USR_03936,2026-08-16 16:19:55+00:00,BASELINE_SPIKE,4,5,34413.95,"Synthetic injection: extreme baseline value spike (₹34,413.95)"
ANO_GT_000351,TX_ANO_SPK_46BFF288,USR_06485,2026-08-19 15:59:20+00:00,BASELINE_SPIKE,4,5,35853.36,"Synthetic injection: extreme baseline value spike (₹35,853.36)"
ANO_GT_000352,TX_ANO_VEL_B5BEAEB3,USR_05618,2026-09-01 06:20:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000353,TX_ANO_VEL_D2B950B3,USR_05618,2026-09-01 06:22:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000354,TX_ANO_VEL_E20CF866,USR_05618,2026-09-01 06:24:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000355,TX_ANO_VEL_D8AA6E1E,USR_05618,2026-09-01 06:26:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000356,TX_ANO_VEL_05D3B87E,USR_05618,2026-09-01 06:28:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000357,TX_ANO_VEL_F12751C0,USR_05618,2026-09-01 06:30:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000358,TX_ANO_VEL_0FC27C09,USR_05618,2026-09-01 06:32:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000359,TX_ANO_VEL_82207C86,USR_05618,2026-09-01 06:34:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000360,TX_ANO_VEL_4AFA2715,USR_05618,2026-09-01 06:36:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000361,TX_ANO_VEL_B972496F,USR_05618,2026-09-01 06:38:37+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000362,TX_ANO_VEL_333F2305,USR_07683,2026-08-09 20:04:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000363,TX_ANO_VEL_AFE73EB7,USR_07683,2026-08-09 20:06:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000364,TX_ANO_VEL_959FE47A,USR_07683,2026-08-09 20:08:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000365,TX_ANO_VEL_4A2A7281,USR_07683,2026-08-09 20:10:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000366,TX_ANO_VEL_9FF5AA9C,USR_07683,2026-08-09 20:12:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000367,TX_ANO_VEL_53238C84,USR_07683,2026-08-09 20:14:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000368,TX_ANO_VEL_B7D65AF7,USR_07683,2026-08-09 20:16:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000369,TX_ANO_VEL_34D4802D,USR_07683,2026-08-09 20:18:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000370,TX_ANO_VEL_C724C2A2,USR_07683,2026-08-09 20:20:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000371,TX_ANO_VEL_6B841435,USR_07683,2026-08-09 20:22:09+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000372,TX_ANO_SPK_CEDAEAE7,USR_01120,2026-08-14 09:57:32+00:00,BASELINE_SPIKE,4,5,43827.53,"Synthetic injection: extreme baseline value spike (₹43,827.53)"
ANO_GT_000373,TX_ANO_VEL_9ADDE8C8,USR_03216,2026-08-30 22:04:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000374,TX_ANO_VEL_B2DF7224,USR_03216,2026-08-30 22:06:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000375,TX_ANO_VEL_8F5F0A07,USR_03216,2026-08-30 22:08:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000376,TX_ANO_VEL_6B574866,USR_03216,2026-08-30 22:10:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000377,TX_ANO_VEL_D37B6624,USR_03216,2026-08-30 22:12:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000378,TX_ANO_VEL_33F597B3,USR_03216,2026-08-30 22:14:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000379,TX_ANO_VEL_B820A944,USR_03216,2026-08-30 22:16:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000380,TX_ANO_VEL_A3FB1A2A,USR_03216,2026-08-30 22:18:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000381,TX_ANO_VEL_C39F6AD6,USR_03216,2026-08-30 22:20:30+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 9 tx in 20 mins
ANO_GT_000382,TX_ANO_SPK_5042A843,USR_00723,2026-08-01 13:06:40+00:00,BASELINE_SPIKE,4,5,51507.54,"Synthetic injection: extreme baseline value spike (₹51,507.54)"
ANO_GT_000383,TX_ANO_SPK_FD092F7D,USR_03738,2026-09-17 00:02:23+00:00,BASELINE_SPIKE,4,5,48733.17,"Synthetic injection: extreme baseline value spike (₹48,733.17)"
ANO_GT_000384,TX_ANO_SPK_C1961330,USR_01638,2026-09-12 21:17:18+00:00,BASELINE_SPIKE,4,5,44180.11,"Synthetic injection: extreme baseline value spike (₹44,180.11)"
ANO_GT_000385,TX_ANO_VEL_8B5A0992,USR_04183,2026-09-17 02:49:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000386,TX_ANO_VEL_0CE1B8E7,USR_04183,2026-09-17 02:51:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000387,TX_ANO_VEL_6BDF4D7F,USR_04183,2026-09-17 02:53:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000388,TX_ANO_VEL_1B5CB88A,USR_04183,2026-09-17 02:55:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000389,TX_ANO_VEL_17599B79,USR_04183,2026-09-17 02:57:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000390,TX_ANO_VEL_CBF08771,USR_04183,2026-09-17 02:59:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000391,TX_ANO_VEL_1123F2A5,USR_04183,2026-09-17 03:01:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000392,TX_ANO_VEL_431EE1A1,USR_04183,2026-09-17 03:03:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000393,TX_ANO_VEL_61F88FB2,USR_04183,2026-09-17 03:05:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000394,TX_ANO_VEL_40799160,USR_04183,2026-09-17 03:07:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000395,TX_ANO_VEL_4CA3C35A,USR_04183,2026-09-17 03:09:35+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000396,TX_ANO_FAL_0D4644A0,USR_02395,2026-09-16 05:44:14+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_000397,TX_ANO_FAL_F1C5F249,USR_02395,2026-09-16 05:47:14+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_000398,TX_ANO_FAL_950AD4B1,USR_02395,2026-09-16 05:50:14+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_000399,TX_ANO_FAL_A8631F21,USR_02395,2026-09-16 05:53:14+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_000400,TX_ANO_SPK_836C8549,USR_03873,2026-09-15 02:40:28+00:00,BASELINE_SPIKE,4,5,31031.0,"Synthetic injection: extreme baseline value spike (₹31,031.00)"
ANO_GT_000401,TX_ANO_SPK_B5F41A16,USR_09725,2026-09-15 02:28:53+00:00,BASELINE_SPIKE,4,5,52715.78,"Synthetic injection: extreme baseline value spike (₹52,715.78)"
ANO_GT_000402,TX_ANO_VEL_7D27672B,USR_04650,2026-09-16 05:53:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000403,TX_ANO_VEL_8F71F9C7,USR_04650,2026-09-16 05:55:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000404,TX_ANO_VEL_DBD6C659,USR_04650,2026-09-16 05:57:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000405,TX_ANO_VEL_97B1F716,USR_04650,2026-09-16 05:59:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000406,TX_ANO_VEL_3E9FA6AA,USR_04650,2026-09-16 06:01:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000407,TX_ANO_VEL_D9A135E2,USR_04650,2026-09-16 06:03:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000408,TX_ANO_VEL_8E5BE0D3,USR_04650,2026-09-16 06:05:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000409,TX_ANO_VEL_98B2D3AC,USR_04650,2026-09-16 06:07:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000410,TX_ANO_VEL_9B138338,USR_04650,2026-09-16 06:09:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000411,TX_ANO_VEL_4A16CC6B,USR_04650,2026-09-16 06:11:00+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
ANO_GT_000412,TX_ANO_WTH_6D549C17,USR_02596,2026-09-18 10:50:29+00:00,RAPID_PASS_THROUGH,5,5,766910.48,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹766,910.48)"
ANO_GT_000413,TX_ANO_SPK_67662E41,USR_08880,2026-08-01 10:15:50+00:00,BASELINE_SPIKE,4,5,48281.21,"Synthetic injection: extreme baseline value spike (₹48,281.21)"
ANO_GT_000414,TX_ANO_FAL_C86D874C,USR_09850,2026-08-09 08:36:52+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_000415,TX_ANO_FAL_F6F9F4AF,USR_09850,2026-08-09 08:39:52+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_000416,TX_ANO_FAL_8421D436,USR_09850,2026-08-09 08:42:52+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_000417,TX_ANO_FAL_2ACBFD7F,USR_09850,2026-08-09 08:45:52+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_000418,TX_ANO_SPK_3A517F1C,USR_01756,2026-09-16 16:53:50+00:00,BASELINE_SPIKE,4,5,37014.3,"Synthetic injection: extreme baseline value spike (₹37,014.30)"
ANO_GT_000419,TX_ANO_FAL_8284E678,USR_09225,2026-08-15 08:52:48+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/4
ANO_GT_000420,TX_ANO_FAL_080DD046,USR_09225,2026-08-15 08:55:48+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/4
ANO_GT_000421,TX_ANO_FAL_5F3BC445,USR_09225,2026-08-15 08:58:48+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/4
ANO_GT_000422,TX_ANO_FAL_D4625D66,USR_09225,2026-08-15 09:01:48+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/4
ANO_GT_000423,TX_ANO_FAL_9C734477,USR_04158,2026-08-26 20:16:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/6
ANO_GT_000424,TX_ANO_FAL_4F34EDDE,USR_04158,2026-08-26 20:19:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/6
ANO_GT_000425,TX_ANO_FAL_2C864924,USR_04158,2026-08-26 20:22:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/6
ANO_GT_000426,TX_ANO_FAL_4370A0CA,USR_04158,2026-08-26 20:25:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/6
ANO_GT_000427,TX_ANO_FAL_F447DA2F,USR_04158,2026-08-26 20:28:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/6
ANO_GT_000428,TX_ANO_FAL_652AFC53,USR_04158,2026-08-26 20:31:33+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 6/6
ANO_GT_000429,TX_ANO_SPK_60C9351C,USR_09374,2026-08-07 06:17:39+00:00,BASELINE_SPIKE,4,5,51927.66,"Synthetic injection: extreme baseline value spike (₹51,927.66)"
ANO_GT_000430,TX_ANO_WTH_C8C95CFB,USR_07916,2026-08-12 22:51:05+00:00,RAPID_PASS_THROUGH,5,5,385431.74,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹385,431.74)"
ANO_GT_000431,TX_ANO_FEE_9762DD1E,USR_02764,2026-09-09 13:20:33+00:00,ABNORMAL_FEE,2,4,24917.57,"Synthetic injection: abnormal fee calculation (₹24,917.57)"
ANO_GT_000432,TX_ANO_VEL_F46F84E8,USR_06047,2026-09-03 23:58:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000433,TX_ANO_VEL_27C37BE5,USR_06047,2026-09-04 00:00:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000434,TX_ANO_VEL_9C54E355,USR_06047,2026-09-04 00:02:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000435,TX_ANO_VEL_F8CD0603,USR_06047,2026-09-04 00:04:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000436,TX_ANO_VEL_F7465C2A,USR_06047,2026-09-04 00:06:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000437,TX_ANO_VEL_321992B2,USR_06047,2026-09-04 00:08:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000438,TX_ANO_VEL_3EC32D1D,USR_06047,2026-09-04 00:10:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000439,TX_ANO_VEL_CF0723FD,USR_06047,2026-09-04 00:12:40+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 8 tx in 20 mins
ANO_GT_000440,TX_ANO_SPK_EDD0B75C,USR_00978,2026-09-03 01:26:38+00:00,BASELINE_SPIKE,4,5,48862.35,"Synthetic injection: extreme baseline value spike (₹48,862.35)"
ANO_GT_000441,TX_ANO_SPK_79577602,USR_02896,2026-08-13 19:01:01+00:00,BASELINE_SPIKE,4,5,50158.21,"Synthetic injection: extreme baseline value spike (₹50,158.21)"
ANO_GT_000442,TX_ANO_FAL_0D917A1B,USR_03641,2026-08-28 21:57:59+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/6
ANO_GT_000443,TX_ANO_FAL_EA139CC0,USR_03641,2026-08-28 22:00:59+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/6
ANO_GT_000444,TX_ANO_FAL_DAC4E1B0,USR_03641,2026-08-28 22:03:59+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/6
ANO_GT_000445,TX_ANO_FAL_8997A580,USR_03641,2026-08-28 22:06:59+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/6
ANO_GT_000446,TX_ANO_FAL_C3B4BAFC,USR_03641,2026-08-28 22:09:59+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/6
ANO_GT_000447,TX_ANO_FAL_89480E5E,USR_03641,2026-08-28 22:12:59+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 6/6
ANO_GT_000448,TX_ANO_VEL_BB7B6217,USR_02243,2026-08-02 18:08:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000449,TX_ANO_VEL_CAD15BCC,USR_02243,2026-08-02 18:10:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000450,TX_ANO_VEL_3F95DE30,USR_02243,2026-08-02 18:12:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000451,TX_ANO_VEL_607D68B2,USR_02243,2026-08-02 18:14:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000452,TX_ANO_VEL_33C79647,USR_02243,2026-08-02 18:16:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000453,TX_ANO_VEL_DDFF1245,USR_02243,2026-08-02 18:18:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000454,TX_ANO_VEL_248AD8F9,USR_02243,2026-08-02 18:20:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000455,TX_ANO_VEL_445CB48A,USR_02243,2026-08-02 18:22:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000456,TX_ANO_VEL_9C42B050,USR_02243,2026-08-02 18:24:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000457,TX_ANO_VEL_9336DAA3,USR_02243,2026-08-02 18:26:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000458,TX_ANO_VEL_69228B38,USR_02243,2026-08-02 18:28:12+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 11 tx in 20 mins
ANO_GT_000459,TX_ANO_WTH_2EEED606,USR_01575,2026-09-02 08:52:10+00:00,RAPID_PASS_THROUGH,5,5,401580.02,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹401,580.02)"
ANO_GT_000460,TX_ANO_SPK_6FA31320,USR_01145,2026-08-10 11:36:50+00:00,BASELINE_SPIKE,4,5,40814.9,"Synthetic injection: extreme baseline value spike (₹40,814.90)"
ANO_GT_000461,TX_ANO_FEE_9DC3AA28,USR_09944,2026-08-11 07:02:33+00:00,ABNORMAL_FEE,2,4,10004.55,"Synthetic injection: abnormal fee calculation (₹10,004.55)"
ANO_GT_000462,TX_ANO_WTH_6F239222,USR_07388,2026-08-17 06:46:31+00:00,RAPID_PASS_THROUGH,5,5,243595.31,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹243,595.31)"
ANO_GT_000463,TX_ANO_WTH_352DA096,USR_08525,2026-08-23 06:45:50+00:00,RAPID_PASS_THROUGH,5,5,694530.31,"Synthetic injection: rapid deposit-to-withdrawal pass-through (₹694,530.31)"
ANO_GT_000464,TX_ANO_FAL_45B6F784,USR_04596,2026-08-05 00:41:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 1/6
ANO_GT_000465,TX_ANO_FAL_F99D0E86,USR_04596,2026-08-05 00:44:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 2/6
ANO_GT_000466,TX_ANO_FAL_15AAA7D5,USR_04596,2026-08-05 00:47:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 3/6
ANO_GT_000467,TX_ANO_FAL_E912B864,USR_04596,2026-08-05 00:50:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 4/6
ANO_GT_000468,TX_ANO_FAL_12E2B20B,USR_04596,2026-08-05 00:53:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 5/6
ANO_GT_000469,TX_ANO_FAL_90FE8135,USR_04596,2026-08-05 00:56:00+00:00,REPEATED_FAILURES,3,4,10000.0,Synthetic injection: repeated failure attempt 6/6
ANO_GT_000470,TX_ANO_SPK_12ED2DC8,USR_07785,2026-08-10 16:16:12+00:00,BASELINE_SPIKE,4,5,37010.47,"Synthetic injection: extreme baseline value spike (₹37,010.47)"
ANO_GT_000471,TX_ANO_SPK_2D461D32,USR_06375,2026-09-16 19:34:43+00:00,BASELINE_SPIKE,4,5,52858.94,"Synthetic injection: extreme baseline value spike (₹52,858.94)"
ANO_GT_000472,TX_ANO_VEL_CA8104BA,USR_08578,2026-09-19 23:10:23+00:00,VELOCITY_BURST,4,5,8950.0,Synthetic injection: high-velocity burst of 10 tx in 20 mins
